"sku_id","条形码(upc/ean等)","商品类目名称","商品类目ID","app_spu_code","商品名称","商品图片","封面视频","店内分类","所处店内分类数量","规格名称","规格图","规格图url","店内码/货号","价格","库存","售卖状态","月售","重量","重量单位","起购数","货架码/位置码","创建时间","商品卖点","卖点展示期","文字详情","图片详情","品牌商图片详情","生产日期","到期日期","是否临期","是否过期","发货模式","预售的可配送时间","可售时间","商品属性","力荐","无理由退货","组合商品","参与的组合商品","是否四轮配送","合规状态","违规下架","必填信息缺失","审核状态","审核结果","顾客端聚合展示","商品限购","商品“缺货后库存自动清0”","库存清0时机","类目属性"
"44196216139","2080769729235","洗晒熨烫","200002427","96a34c264704e992abd124f50386b01d","塑料绳绳户外捆绑被编织绳子聚乙货车晾衣绳子耐磨晒手工尼龙绳","有","无","无分类1>绳锁和安全带","1","绿色11毫米一米","无","","9780110841","3.0","6969","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:14","","","这种绳子由塑料制成质地比较硬","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44196216140","2080634382220","洗晒熨烫","200002427","96a34c264704e992abd124f50386b01d","塑料绳绳户外捆绑被编织绳子聚乙货车晾衣绳子耐磨晒手工尼龙绳","有","无","无分类1>绳锁和安全带","1","白色7毫米一米","无","","9780110842","2.8","6998","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:14","","","这种绳子由塑料制成质地比较硬","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44194035296","2080460337777","一次性厨房用品","200004998","9fc6357240b384d32ffb786e412fd59c","空气炸锅专用纸圆形烤箱烤盘烘焙硅油纸盘纸托吸油纸隔油防粘垫纸","有","无","厨房用品>蛋糕用品","1","1个","无","","9780106889","0.8","871","售卖中","0","100.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44194035297","2080131202229","一次性厨房用品","200004998","9fc6357240b384d32ffb786e412fd59c","空气炸锅专用纸圆形烤箱烤盘烘焙硅油纸盘纸托吸油纸隔油防粘垫纸","有","无","厨房用品>蛋糕用品","1","25个有包装","无","","9780106890","20.0","668","售卖中","0","100.0","克(g)","1","","2026年1月2日-14:00","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44196131316","2080556251635","其他配饰","200005637","1f51b8bb6cd0e9cda00be5d80e753056","韩版发圈黑色塑料发绳电话线皮筋成人细头绳简约个性百搭扎头发饰","有","无","美妆类>化妆用品","1","10个","无","","9780103719","6.0","552","售卖中","0","135.0","克(g)","1","","2026年1月2日-13:47","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44196131317","2080707517238","其他配饰","200005637","1f51b8bb6cd0e9cda00be5d80e753056","韩版发圈黑色塑料发绳电话线皮筋成人细头绳简约个性百搭扎头发饰","有","无","美妆类>化妆用品","1","1个","无","","9780103720","0.8","6983","售卖中","0","155.0","克(g)","1","","2026年1月2日-13:47","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（使用后不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44197489761","2080606892290","铅笔","200005281","0fc48e698cebda70788a55807d25c2a8","红杆HB铅笔2b铅笔考试专用铅笔素描带橡皮擦文具用品","有","无","文具>笔","1","","无","","9780110874","0.8","6651","售卖中","0","1.0","克(g)","1","","2026年1月2日-14:15","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","硬度：2b。商品类别：其他。"
"38776381849","","湿纸巾/湿厕纸","200001617","mtcode_1968184049466257467","纸巾随身小包装手帕便携式餐巾纸小包面巾牙贴牙贴牙贴","有","无","日用百货>纸巾湿巾","1","款式随机一包","无","","","1.0","666","售卖中","0","66.0","克(g)","1","","2025年9月17日-12:25","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：无品牌。国产/进口：国产。商品类别：其他。包装方式：袋装。片数：20片。"
"38776381850","","湿纸巾/湿厕纸","200001617","mtcode_1968184049466257467","纸巾随身小包装手帕便携式餐巾纸小包面巾牙贴牙贴牙贴","有","无","日用百货>纸巾湿巾","1","款式随机50包","无","","","40.0","555","售卖中","0","56.0","克(g)","1","","2025年9月17日-12:25","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","品牌：无品牌。国产/进口：国产。商品类别：其他。包装方式：袋装。片数：20片。"
"39370421049","","其他厨房用具","200005000","mtcode_1971204273434771516","蛋清蛋黄分离器厨房分蛋器蛋液蛋白过滤器工具家用打取鸡蛋清神器","有","无","厨房用品>厨房辅材","1","","无","","","1.0","555","售卖中","0","1.0","克(g)","1","","2025年9月25日-21:24","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"42568160771","","一次性餐具","200005009","mtcode_1992582074595000380","吸管一次性独立果汁珍珠奶茶吸管批发粗细长透明彩色大吸管","有","无","日用百货>一次性用品","1","1个","无","","","1.0","256","售卖中","0","566.0","克(g)","1","","2025年11月23日-21:12","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","数量：1个。"
"42568160772","","一次性餐具","200005009","mtcode_1992582074595000380","吸管一次性独立果汁珍珠奶茶吸管批发粗细长透明彩色大吸管","有","无","日用百货>一次性用品","1","10个","无","","","6.8","5566","售卖中","0","555.0","克(g)","1","","2025年11月23日-21:12","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","数量：1个。"
"42567362412","","衣架/衣夹","200001643","mtcode_1992575430276567136","新色衣架晾衣服防滑无痕挂衣撑子宿舍超硬耐用衣挂子","有","无","日用百货>凉晒","1","儿童衣架一捆","无","","","8.0","599","售卖中","0","999.0","克(g)","1","","2025年11月23日-20:46","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"42567362413","","衣架/衣夹","200001643","mtcode_1992575430276567136","新色衣架晾衣服防滑无痕挂衣撑子宿舍超硬耐用衣挂子","有","无","日用百货>凉晒","1","成人衣架一条","无","","","1.0","5555","售卖中","0","666.0","克(g)","1","","2025年11月23日-20:46","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"42567362414","","衣架/衣夹","200001643","mtcode_1992575430276567136","新色衣架晾衣服防滑无痕挂衣撑子宿舍超硬耐用衣挂子","有","无","日用百货>凉晒","1","成人衣架一捆","无","","","12.0","6666","售卖中","0","566.0","克(g)","1","","2025年11月23日-20:46","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"42567362415","","衣架/衣夹","200001643","mtcode_1992575430276567136","新色衣架晾衣服防滑无痕挂衣撑子宿舍超硬耐用衣挂子","有","无","日用百货>凉晒","1","成人有凹槽衣架一捆","无","","","12.0","666","售卖中","0","556.0","克(g)","1","","2025年11月23日-20:46","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"42565674619","","一次性餐具","200005009","mtcode_1992581581738991707","一次性吸管独立包装奶茶咖啡环保加厚可降解果汁珍珠奶茶食品级","有","无","日用百货>一次性用品","1","一支","无","","","1.0","6666","售卖中","0","566.0","克(g)","1","","2025年11月23日-21:10","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","数量：1个。"
"42565674620","","一次性餐具","200005009","mtcode_1992581581738991707","一次性吸管独立包装奶茶咖啡环保加厚可降解果汁珍珠奶茶食品级","有","无","日用百货>一次性用品","1","10支","无","","","6.8","669","售卖中","0","666.0","克(g)","1","","2025年11月23日-21:10","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","数量：1个。"
"44195735445","2080799938638","节日庆典用品","200005326","ec20743c0698d23278faea83e308d859","一个装（永结同心）龙凤结婚新婚红包压岁钱乔利是封婚庆用品红包袋新年生日寿喜红包","有","无","日用百货>红包","1","","无","","9780105736","1.0","6587","售卖中","0","10.0","克(g)","1","","2026年1月2日-13:56","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货（定制类不支持)","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：红包。"
"44195735697","2080161979757","收纳袋/密封袋","200005460","28ce2429ac5991ef44043864a5b385d3","ins韩风彩色格子收纳袋子桌面收纳纸袋送人礼品袋杂物收纳小红书/一个","有","无","日用百货>袋子","1","","无","","9780106022","1.0","75","售卖中","0","8.0","克(g)","1","","2026年1月2日-13:56","","","","无","无","","","","","正常售卖","","营业全时段","颜色：绿格子，红格子，黄格子，紫格子，橙格子。","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单",""
"44192758123","2080331837207","厨卫配件","200005449","d92249406865429be146babb8ea35521","黑色橡胶垫片6分密封胶圈波纹管淋浴进水软管硅胶垫片防水胶垫","有","无","浴卫用品>配件","1","1个","无","","9780100297","1.0","545","售卖中","0","55.0","克(g)","1","","2026年1月2日-13:27","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
"44192758124","2080153779785","厨卫配件","200005449","d92249406865429be146babb8ea35521","黑色橡胶垫片6分密封胶圈波纹管淋浴进水软管硅胶垫片防水胶垫","有","无","浴卫用品>配件","1","10个","无","","9780100298","6.8","581","售卖中","0","559.0","克(g)","1","","2026年1月2日-13:27","","","","无","无","","","","","正常售卖","","营业全时段","","否","7天无理由退货","否","","否","","","否","已通过","","","","是","“商家”或“顾客”因缺货取消订单","商品类别：其他。"
